pdf_file,page_number,image_file,classification,ocr_engine,extracted_text,extracted_char_count,confidence_estimate,review_required,reason,notes
65_hs1-834228961_62-hq-83894_section_10,111,page_0111.png,mixed_annotation,tesseract-5.5.2,"OPTIONAL FORM NO. 10 5010-107-02
MAY 1962 EDITION
~ GSA GEN. REG. NO. 277

-._ ” UNITED STATES GQ@@RNMENT

""Memorartdum

DIRECTOR, FBI 1/23/68
AC, DALLAS (62-1311) (C)

bs
SUBJECT: G IDENTIFIED FLYING OBJECTS
MISCELLANEOUS —-

¢ INFORMATION CONCERNING

There is enclosed for the Bureau e Xerox copy of a
letter dated 11/20/67, from Mr. ROBERT G JAEDWARDS, 1736 Northaven [>
Court, Arlington, Texas 76010, receiv by the Dallas Office on
1/19/68 in an envelope postmarked at Arlington, Texas, 1/17/68.

The enclo; letter reflects the formation of a
subcommittee of tbé‘National Investigations Committee on Aerial
Phenomena (NICAP)’ in the Dallas - Fort Worth area, the purpose
of which organization is to conduct scientific investigation
of fnidentified flying objects. ~7ZY/AS

This letter has been acknowledged and a copy of same
has been furnished OSI, Tinker AFB for its information.

The acknowledgement to Mr. EDWARDS pointed out to him that
information concerning unidentified flying objects received by
this bureau is, by requirement, currently furnished to the U. s.

Air Force. LA .

oa ep

}

. Bureau (ene¥£1)

1 - Dallas 2/ REQ. 7

L/W LV

Sieg 2 1968

Buy U.S. Savings Bonds Regularly on the Payroll Savings Plan
\",1226,82.3,true,"confidence 82.3/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,112,page_0112.png,mixed_annotation,tesseract-5.5.2,"usesitua odd tot boseofons
.O THIEOA- .1M mort
91 ,OL00¥ . asxoTt

ts boarsmi2oq

motrantirti
sqofevas as at
to nottsmiot oft etooftor

no 9975 fmMmGI
seoqiud oft

rotstol bseolons onl

enotissiseoval Isnotish odd to cots immoodue

~noxB AT1OW FrotT - agligd sdi at (GADIU). seomonodg
Joubsoo ot ei noftftexstasrto dotdw to

ijseitesvali orttiaetoe ai
enivlt boititasbias t

~atS9 o

yqoo s bis boabolwonsos nood

esd tostel ead
.aottsmrotear ett rot ais

s9xaaiT .Ie0 bodetoaryt assd esti

ot tuo bedatiac INAWGE . oy tno bolwontos ol
aivit bottistnobiau gatasesomoo
yvitnerio

boeviooss nofsagmotas
usotud
,so10%. rks

sdt ot ~itemetiupst yd .et",647,43.9,true,"medium confidence (43.9/100), review recommended for mixed pages",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,113,page_0113.png,typed_text,tesseract-5.5.2,"20 November 1967

Robert G. Edwards
1736 Northaven Court
Arlington, Texas 76010

Request for Information on Sightings of Unidentified Aerial
Phenomena in the Dallas-Ft. Worth Area

1. A subcommittee of the National Investigations Committee on -
Aerial Phenonema, (NICAP), has recently been established in the Dallas -
Ft. Worth area. NICAP ‘isa private, non-profit organization directed by
Major D. E._Keyhoe,..USMC (Ret) from the National Headquarters in
Washington, D. C. The purpose of the organization is to conduct scientific
investigation of Unidentified Flying Objects. It now has 14, 000 associate
members in 50 states. The organization is not interested in the alleged
psychic, occult, mystical, or religious aspects of UFO phenomena.

2. NICAP subcommittees, of which there are 30 in the United
States, are composed of qualified individuals in technical or investigative
fields, who are selected and appointed by the Washington office.

3. NICAP is currently working closely with the Colorado Project,
a comprehensive study of UFO's begun in November 1966, by a group of
distinguished scientists at the University of Colorado under a U. S. Air
Force contract.

4, The local subcommittee earnestly solicits your support in
reporting to the Committee Chairman any UFO sightings occuring in this
area. It is especially important that the NICAP committee be contacted
immediately in cases of reported UFO sightings where photographs have
been taken or physical evidence remains after the observation.

Robert G. Edwards
Subcommittee Chairman
Texas Unit #2

Phone CR 5-1784",1578,92.4,false,"confidence 92.4/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,114,page_0114.png,mixed_annotation,tesseract-5.5.2,"Lo (, March 19, 1968

Mr. Glenn Evans
Route 4
Waterloo, Illinois 62298

Dear Mr. Evans:

Your letter of March 14th, with enclosure, has
been received.

The investigation of Unidentified Flying Objects
is not and never has been a matter that is within the investiga-
tive jurisdiction of the FBI. I can assure you the photograph
you mentioned does not represent employees of this Bureau.

Sincerely yours,

J. Edgar Hoover

John Edgar Hoover
Director

NOTE: Bufiles contain no record of correspondent. The photograph
in question has previously come to the Bureau's attention and is known
to have appeared in a publication;in Europe concerning an ‘Wnidentified
flying (objects, A caption,under the photograph alleges two FBI Agents
are leading a person from outer space down the street.

ED:mew NY

i

MAIL hoon TELETYPE UNIT Ea)",827,90.6,true,"confidence 90.6/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,115,page_0115.png,mixed_annotation,tesseract-5.5.2,"\ 12 \

1a4

wOOU QNIGVIY A IIY

4. Hv 80 11 1 8H",49,34.1,true,"low confidence (34.1/100), may contain noise or degraded scan",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,116,page_0116.png,mixed_annotation,tesseract-5.5.2,"TRUE COPY

Dear Sir Fi

My name is Glenn Evans I work for the-United
Saucer Hunter Organization, I am writting this in regard to
a report that the FB.I had captured a saucer occupant this was
published in a flying saucer mag. along with a photo of two
alleged FBI agents and a saucer occupant. is this true? does
the FBI really have a saucer man?

Very truly
/s/

Glenn Evans

MAR 19 1968

aa .",394,91.8,true,"confidence 91.8/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,117,page_0117.png,typed_text,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,118,page_0118.png,mixed_annotation,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,119,page_0119.png,newspaper_or_print_clipping,tesseract-5.5.2,"U.S.H.O.

UNITED SAUCER HUNTER ORGANIZATION

BOB ZANOTI GLENN EVANS
WFMC Rapdio RURAL ROUTE 4
W. VIRGINIA WATERLOO, ILLINOIS

io Z 2",132,81.7,true,"confidence 81.7/100, extraction likely reliable",psm=4 lang=eng; layout OCR may have column ordering issues
65_hs1-834228961_62-hq-83894_section_10,120,page_0120.png,typed_text,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,121,page_0121.png,mixed_annotation,tesseract-5.5.2,"March 18, 1968
“GG J3u

Miss Jane New
1304 Descanso\Drive

La Canada, California 91011

AIRMAIL

Dear Miss Ferry:
I have received your letter of March 15th.
Although I would like to be of assistance, matters

pertaining to Unidentified Flying Objects are not within the
jurisdiction of the FBI.

Iam referring a copy of your communication to
the Director of Special Investigations, The Inspector General,
Department of the Air Force, Washington, D. C. 20333 for any
help he is in a position to offer you.

Sincerely yours,

J, Edgar Hoover

NOTE: Correspondent could not identified in Bufiles.
SAW:mer (3)",605,93.0,true,"confidence 93.0/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,122,page_0122.png,mixed_annotation,tesseract-5.5.2,"nw0O0u ONIGVaN--0,934

Ge He TLE bl Mh
rah",42,32.0,true,"low confidence (32.0/100), may contain noise or degraded scan",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,123,page_0123.png,mixed_annotation,tesseract-5.5.2,"TRUE COPY

Dear Sir, if LS Ad

Iam a student at Glendale City College in Glendale,
California. This semester I'm doing a research paper on U. F. O.'s.
I was wondering if you could send me any information you might have
regarding the U. F. O. controversy. I would appreciate it very much
if you could send me this information before March 20th as I would
like to get started as soon as possible. Thank you very much for your
time.

Sincerely yours,
Jane Ferry «
1304 Descanso Drive Z
La Canada, Calif. 91011
P.S, If you can't possibly get the information to me by the 20th,

I would appreciate it if it was sent to me as close to that date as
possible.

9 MAR 19 1968

— ae 2)

if",679,91.1,true,"confidence 91.1/100, extraction likely reliable",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,124,page_0124.png,mixed_annotation,tesseract-5.5.2,"Your CaM {

UY
é rf

24, ) pould anpriuercate Zz A
A, 0 Wout opprtra Cae

Lom Aes ALot dots",91,39.4,true,"low confidence (39.4/100), may contain noise or degraded scan",psm=3 lang=eng
65_hs1-834228961_62-hq-83894_section_10,125,page_0125.png,mixed_annotation,tesseract-5.5.2,,0,95.0,true,"confidence 95.0/100, extraction likely reliable","psm=3 lang=eng; very short extraction (0 chars), possible blank or image-only page"
65_hs1-834228961_62-hq-83894_section_10,126,page_0126.png,typed_text,tesseract-5.5.2,"bs pp asl ee | iS Cf
62Q- §388 74 - POE 767

CHANGED TO

. me
A) 17 Q.2 .
Cie SS /2X¢ L2AZ a SSD

MAY 291968",108,37.7,true,"low confidence (37.7/100), may contain noise or degraded scan",psm=3 lang=eng
